Código,Nombre,Descripción,Pes,Coste
PA.I04.SA.50X15,Passamà inox 304 satinat 50x15,M.PRIMERA/TRASPAS EXCEL FERRO/INOX/PASSAMÀ 04 SATI,6.13,4.8
PA.I04.SA.50X16,Passamà inox 304 satinat 50x16,M.PRIMERA/TRASPAS EXCEL FERRO/INOX/PASSAMÀ 04 SATI,6.47,4.8
PA.I04.SA.50X18,Passamà inox 304 satinat 50x18,M.PRIMERA/TRASPAS EXCEL FERRO/INOX/PASSAMÀ 04 SATI,7.27,4.8
PA.I04.SA.50X20,Passamà inox 304 satinat 50x20,M.PRIMERA/TRASPAS EXCEL FERRO/INOX/PASSAMÀ 04 SATI,8.09,4.8
PA.I04.SA.50X25,Passamà inox 304 satinat 50x25,M.PRIMERA/TRASPAS EXCEL FERRO/INOX/PASSAMÀ 04 SATI,10.1,4.8
PA.I04.SA.50X30,Passamà inox 304 satinat 50x30,M.PRIMERA/TRASPAS EXCEL FERRO/INOX/PASSAMÀ 04 SATI,12.15,4.8
PA.I04.SA.60X5,Passamà inox 304 satinat 60x5,M.PRIMERA/TRASPAS EXCEL FERRO/INOX/PASSAMÀ 04 SATI,2.48,4.8
PA.I04.SA.60X6,Passamà inox 304 satinat 60x6,M.PRIMERA/TRASPAS EXCEL FERRO/INOX/PASSAMÀ 04 SATI,2.97,4.8
PA.I04.SA.60X7,Passamà inox 304 satinat 60x7,M.PRIMERA/TRASPAS EXCEL FERRO/INOX/PASSAMÀ 04 SATI,3.43,4.8
PA.I04.SA.60X8,Passamà inox 304 satinat 60x8,M.PRIMERA/TRASPAS EXCEL FERRO/INOX/PASSAMÀ 04 SATI,3.92,4.8
PA.I04.SA.60X10,Passamà inox 304 satinat 60x10,M.PRIMERA/TRASPAS EXCEL FERRO/INOX/PASSAMÀ 04 SATI,4.9,4.8
PA.I04.SA.60X12,Passamà inox 304 satinat 60x12,M.PRIMERA/TRASPAS EXCEL FERRO/INOX/PASSAMÀ 04 SATI,5.88,4.8
PA.I04.SA.60X14,Passamà inox 304 satinat 60x14,M.PRIMERA/TRASPAS EXCEL FERRO/INOX/PASSAMÀ 04 SATI,6.85,4.8
PA.I04.SA.60X15,Passamà inox 304 satinat 60x15,M.PRIMERA/TRASPAS EXCEL FERRO/INOX/PASSAMÀ 04 SATI,7.35,4.8
PA.I04.SA.60X16,Passamà inox 304 satinat 60x16,M.PRIMERA/TRASPAS EXCEL FERRO/INOX/PASSAMÀ 04 SATI,7.77,4.8
PA.I04.SA.60X18,Passamà inox 304 satinat 60x18,M.PRIMERA/TRASPAS EXCEL FERRO/INOX/PASSAMÀ 04 SATI,8.73,4.8
PA.I04.SA.60X20,Passamà inox 304 satinat 60x20,M.PRIMERA/TRASPAS EXCEL FERRO/INOX/PASSAMÀ 04 SATI,9.7,4.8
PA.I04.SA.60X25,Passamà inox 304 satinat 60x25,M.PRIMERA/TRASPAS EXCEL FERRO/INOX/PASSAMÀ 04 SATI,12.15,4.8
PA.I04.SA.60X30,Passamà inox 304 satinat 60x30,M.PRIMERA/TRASPAS EXCEL FERRO/INOX/PASSAMÀ 04 SATI,14.52,4.8
PA.I04.SA.60X40,Passamà inox 304 satinat 60x40,M.PRIMERA/TRASPAS EXCEL FERRO/INOX/PASSAMÀ 04 SATI,19.36,4.8
PA.I04.SA.70X5,Passamà inox 304 satinat 70x5,M.PRIMERA/TRASPAS EXCEL FERRO/INOX/PASSAMÀ 04 SATI,2.89,4.8
PA.I04.SA.70X6,Passamà inox 304 satinat 70x6,M.PRIMERA/TRASPAS EXCEL FERRO/INOX/PASSAMÀ 04 SATI,3.47,4.8
PA.I04.SA.70X7,Passamà inox 304 satinat 70x7,M.PRIMERA/TRASPAS EXCEL FERRO/INOX/PASSAMÀ 04 SATI,4,4.8
PA.I04.SA.70X8,Passamà inox 304 satinat 70x8,M.PRIMERA/TRASPAS EXCEL FERRO/INOX/PASSAMÀ 04 SATI,4.58,4.8
PA.I04.SA.70X10,Passamà inox 304 satinat 70x10,M.PRIMERA/TRASPAS EXCEL FERRO/INOX/PASSAMÀ 04 SATI,5.72,4.8
PA.I04.SA.70X12,Passamà inox 304 satinat 70x12,M.PRIMERA/TRASPAS EXCEL FERRO/INOX/PASSAMÀ 04 SATI,6.85,4.8
PA.I04.SA.70X14,Passamà inox 304 satinat 70x14,M.PRIMERA/TRASPAS EXCEL FERRO/INOX/PASSAMÀ 04 SATI,8,4.8
PA.I04.SA.70X15,Passamà inox 304 satinat 70x15,M.PRIMERA/TRASPAS EXCEL FERRO/INOX/PASSAMÀ 04 SATI,8.57,4.8
PA.I04.SA.70X16,Passamà inox 304 satinat 70x16,M.PRIMERA/TRASPAS EXCEL FERRO/INOX/PASSAMÀ 04 SATI,9.05,4.8
PA.I04.SA.70X18,Passamà inox 304 satinat 70x18,M.PRIMERA/TRASPAS EXCEL FERRO/INOX/PASSAMÀ 04 SATI,10.19,4.8
PA.I04.SA.70X20,Passamà inox 304 satinat 70x20,M.PRIMERA/TRASPAS EXCEL FERRO/INOX/PASSAMÀ 04 SATI,11.33,4.8
PA.I04.SA.70X25,Passamà inox 304 satinat 70x25,M.PRIMERA/TRASPAS EXCEL FERRO/INOX/PASSAMÀ 04 SATI,14.11,4.8
PA.I04.SA.70X30,Passamà inox 304 satinat 70x30,M.PRIMERA/TRASPAS EXCEL FERRO/INOX/PASSAMÀ 04 SATI,17,4.8
PA.I04.SA.70X40,Passamà inox 304 satinat 70x40,M.PRIMERA/TRASPAS EXCEL FERRO/INOX/PASSAMÀ 04 SATI,22.66,4.8
PA.I04.SA.80X5,Passamà inox 304 satinat 80x5,M.PRIMERA/TRASPAS EXCEL FERRO/INOX/PASSAMÀ 04 SATI,3.3,4.8
PA.I04.SA.80X6,Passamà inox 304 satinat 80x6,M.PRIMERA/TRASPAS EXCEL FERRO/INOX/PASSAMÀ 04 SATI,3.96,4.8
PA.I04.SA.80X7,Passamà inox 304 satinat 80x7,M.PRIMERA/TRASPAS EXCEL FERRO/INOX/PASSAMÀ 04 SATI,4.58,4.8
PA.I04.SA.80X8,Passamà inox 304 satinat 80x8,M.PRIMERA/TRASPAS EXCEL FERRO/INOX/PASSAMÀ 04 SATI,5.22,4.8
PA.I04.SA.80X10,Passamà inox 304 satinat 80x10,M.PRIMERA/TRASPAS EXCEL FERRO/INOX/PASSAMÀ 04 SATI,6.53,4.8
PA.I04.SA.80X12,Passamà inox 304 satinat 80x12,M.PRIMERA/TRASPAS EXCEL FERRO/INOX/PASSAMÀ 04 SATI,7.84,4.8
PA.I04.SA.80X14,Passamà inox 304 satinat 80x14,M.PRIMERA/TRASPAS EXCEL FERRO/INOX/PASSAMÀ 04 SATI,9.14,4.8
PA.I04.SA.80X15,Passamà inox 304 satinat 80x15,M.PRIMERA/TRASPAS EXCEL FERRO/INOX/PASSAMÀ 04 SATI,9.8,4.8
PA.I04.SA.80X16,Passamà inox 304 satinat 80x16,M.PRIMERA/TRASPAS EXCEL FERRO/INOX/PASSAMÀ 04 SATI,10.3,4.8
PA.I04.SA.80X18,Passamà inox 304 satinat 80x18,M.PRIMERA/TRASPAS EXCEL FERRO/INOX/PASSAMÀ 04 SATI,11.64,4.8
PA.I04.SA.80X20,Passamà inox 304 satinat 80x20,M.PRIMERA/TRASPAS EXCEL FERRO/INOX/PASSAMÀ 04 SATI,12.98,4.8
PA.I04.SA.80X25,Passamà inox 304 satinat 80x25,M.PRIMERA/TRASPAS EXCEL FERRO/INOX/PASSAMÀ 04 SATI,16.17,4.8
PA.I04.SA.80X30,Passamà inox 304 satinat 80x30,M.PRIMERA/TRASPAS EXCEL FERRO/INOX/PASSAMÀ 04 SATI,19.36,4.8
PA.I04.SA.80X40,Passamà inox 304 satinat 80x40,M.PRIMERA/TRASPAS EXCEL FERRO/INOX/PASSAMÀ 04 SATI,25.85,4.8
PA.I04.SA.90X5,Passamà inox 304 satinat 90x5,M.PRIMERA/TRASPAS EXCEL FERRO/INOX/PASSAMÀ 04 SATI,3.71,4.8
PA.I04.SA.90X6,Passamà inox 304 satinat 90x6,M.PRIMERA/TRASPAS EXCEL FERRO/INOX/PASSAMÀ 04 SATI,4.45,4.8
PA.I04.SA.90X8,Passamà inox 304 satinat 90x8,M.PRIMERA/TRASPAS EXCEL FERRO/INOX/PASSAMÀ 04 SATI,5.88,4.8
PA.I04.SA.90X10,Passamà inox 304 satinat 90x10,M.PRIMERA/TRASPAS EXCEL FERRO/INOX/PASSAMÀ 04 SATI,7.35,4.8
PA.I04.SA.90X12,Passamà inox 304 satinat 90x12,M.PRIMERA/TRASPAS EXCEL FERRO/INOX/PASSAMÀ 04 SATI,8.82,4.8
PA.I04.SA.90X14,Passamà inox 304 satinat 90x14,M.PRIMERA/TRASPAS EXCEL FERRO/INOX/PASSAMÀ 04 SATI,10.29,4.8
PA.I04.SA.90X15,Passamà inox 304 satinat 90x15,M.PRIMERA/TRASPAS EXCEL FERRO/INOX/PASSAMÀ 04 SATI,11.02,4.8
PA.I04.SA.90X16,Passamà inox 304 satinat 90x16,M.PRIMERA/TRASPAS EXCEL FERRO/INOX/PASSAMÀ 04 SATI,11.64,4.8
PA.I04.SA.90X18,Passamà inox 304 satinat 90x18,M.PRIMERA/TRASPAS EXCEL FERRO/INOX/PASSAMÀ 04 SATI,13.1,4.8
PA.I04.SA.90X20,Passamà inox 304 satinat 90x20,M.PRIMERA/TRASPAS EXCEL FERRO/INOX/PASSAMÀ 04 SATI,14.52,4.8
PA.I04.SA.90X25,Passamà inox 304 satinat 90x25,M.PRIMERA/TRASPAS EXCEL FERRO/INOX/PASSAMÀ 04 SATI,18.23,4.8
PA.I04.SA.90X30,Passamà inox 304 satinat 90x30,M.PRIMERA/TRASPAS EXCEL FERRO/INOX/PASSAMÀ 04 SATI,21.84,4.8
PA.I04.SA.90X40,Passamà inox 304 satinat 90x40,M.PRIMERA/TRASPAS EXCEL FERRO/INOX/PASSAMÀ 04 SATI,29.15,4.8
PA.I04.SA.100X5,Passamà inox 304 satinat 100x5,M.PRIMERA/TRASPAS EXCEL FERRO/INOX/PASSAMÀ 04 SATI,4.13,4.8
PA.I04.SA.100X6,Passamà inox 304 satinat 100x6,M.PRIMERA/TRASPAS EXCEL FERRO/INOX/PASSAMÀ 04 SATI,4.95,4.8
PA.I04.SA.100X8,Passamà inox 304 satinat 100x8,M.PRIMERA/TRASPAS EXCEL FERRO/INOX/PASSAMÀ 04 SATI,6.48,4.8
PA.I04.SA.100X10,Passamà inox 304 satinat 100x10,M.PRIMERA/TRASPAS EXCEL FERRO/INOX/PASSAMÀ 04 SATI,8.16,4.8
PA.I04.SA.100X12,Passamà inox 304 satinat 100x12,M.PRIMERA/TRASPAS EXCEL FERRO/INOX/PASSAMÀ 04 SATI,9.8,4.8
PA.I04.SA.100X14,Passamà inox 304 satinat 100x14,M.PRIMERA/TRASPAS EXCEL FERRO/INOX/PASSAMÀ 04 SATI,11.44,4.8
PA.I04.SA.100X15,Passamà inox 304 satinat 100x15,M.PRIMERA/TRASPAS EXCEL FERRO/INOX/PASSAMÀ 04 SATI,12.27,4.8
PA.I04.SA.100X16,Passamà inox 304 satinat 100x16,M.PRIMERA/TRASPAS EXCEL FERRO/INOX/PASSAMÀ 04 SATI,12.98,4.8
PA.I04.SA.100X18,Passamà inox 304 satinat 100x18,M.PRIMERA/TRASPAS EXCEL FERRO/INOX/PASSAMÀ 04 SATI,14.52,4.8
PA.I04.SA.100X20,Passamà inox 304 satinat 100x20,M.PRIMERA/TRASPAS EXCEL FERRO/INOX/PASSAMÀ 04 SATI,16.17,4.8
PA.I04.SA.100X25,Passamà inox 304 satinat 100x25,M.PRIMERA/TRASPAS EXCEL FERRO/INOX/PASSAMÀ 04 SATI,20.19,4.8
PA.I04.SA.100X30,Passamà inox 304 satinat 100x30,M.PRIMERA/TRASPAS EXCEL FERRO/INOX/PASSAMÀ 04 SATI,24.31,4.8
PA.I04.SA.100X40,Passamà inox 304 satinat 100x40,M.PRIMERA/TRASPAS EXCEL FERRO/INOX/PASSAMÀ 04 SATI,32.34,4.8
PA.I04.SA.110X6,Passamà inox 304 satinat 110x6,M.PRIMERA/TRASPAS EXCEL FERRO/INOX/PASSAMÀ 04 SATI,5.44,4.8
PA.I04.SA.110X8,Passamà inox 304 satinat 110x8,M.PRIMERA/TRASPAS EXCEL FERRO/INOX/PASSAMÀ 04 SATI,7.19,4.8
PA.I04.SA.110X10,Passamà inox 304 satinat 110x10,M.PRIMERA/TRASPAS EXCEL FERRO/INOX/PASSAMÀ 04 SATI,8.95,4.8
PA.I04.SA.120X6,Passamà inox 304 satinat 120x6,M.PRIMERA/TRASPAS EXCEL FERRO/INOX/PASSAMÀ 04 SATI,5.93,4.8
PA.I04.SA.120X8,Passamà inox 304 satinat 120x8,M.PRIMERA/TRASPAS EXCEL FERRO/INOX/PASSAMÀ 04 SATI,7.84,4.8
PA.I04.SA.120X10,Passamà inox 304 satinat 120x10,M.PRIMERA/TRASPAS EXCEL FERRO/INOX/PASSAMÀ 04 SATI,9.8,4.8
PA.I04.SA.120X12,Passamà inox 304 satinat 120x12,M.PRIMERA/TRASPAS EXCEL FERRO/INOX/PASSAMÀ 04 SATI,11.75,4.8
PA.I04.SA.120X14,Passamà inox 304 satinat 120x14,M.PRIMERA/TRASPAS EXCEL FERRO/INOX/PASSAMÀ 04 SATI,13.73,4.8
PA.I04.SA.120X15,Passamà inox 304 satinat 120x15,M.PRIMERA/TRASPAS EXCEL FERRO/INOX/PASSAMÀ 04 SATI,14.66,4.8
PA.I04.SA.120X16,Passamà inox 304 satinat 120x16,M.PRIMERA/TRASPAS EXCEL FERRO/INOX/PASSAMÀ 04 SATI,15.55,4.8
PA.I04.SA.120X18,Passamà inox 304 satinat 120x18,M.PRIMERA/TRASPAS EXCEL FERRO/INOX/PASSAMÀ 04 SATI,17.51,4.8
PA.I04.SA.120X20,Passamà inox 304 satinat 120x20,M.PRIMERA/TRASPAS EXCEL FERRO/INOX/PASSAMÀ 04 SATI,19.36,4.8
PA.I04.SA.120X25,Passamà inox 304 satinat 120x25,M.PRIMERA/TRASPAS EXCEL FERRO/INOX/PASSAMÀ 04 SATI,24.31,4.8
PA.I04.SA.120X30,Passamà inox 304 satinat 120x30,M.PRIMERA/TRASPAS EXCEL FERRO/INOX/PASSAMÀ 04 SATI,29.15,4.8
PA.I04.SA.120X40,Passamà inox 304 satinat 120x40,M.PRIMERA/TRASPAS EXCEL FERRO/INOX/PASSAMÀ 04 SATI,38.81,4.8
PA.I04.SA.130X6,Passamà inox 304 satinat 130x6,M.PRIMERA/TRASPAS EXCEL FERRO/INOX/PASSAMÀ 04 SATI,6.43,4.8
PA.I04.SA.130X8,Passamà inox 304 satinat 130x8,M.PRIMERA/TRASPAS EXCEL FERRO/INOX/PASSAMÀ 04 SATI,8.49,4.8
PA.I04.SA.130X10,Passamà inox 304 satinat 130x10,M.PRIMERA/TRASPAS EXCEL FERRO/INOX/PASSAMÀ 04 SATI,10.61,4.8
PA.I04.SA.140X6,Passamà inox 304 satinat 140x6,M.PRIMERA/TRASPAS EXCEL FERRO/INOX/PASSAMÀ 04 SATI,6.92,4.8
PA.I04.SA.140X8,Passamà inox 304 satinat 140x8,M.PRIMERA/TRASPAS EXCEL FERRO/INOX/PASSAMÀ 04 SATI,9.14,4.8
PA.I04.SA.140X10,Passamà inox 304 satinat 140x10,M.PRIMERA/TRASPAS EXCEL FERRO/INOX/PASSAMÀ 04 SATI,11.44,4.8
PA.I04.SA.140X12,Passamà inox 304 satinat 140x12,M.PRIMERA/TRASPAS EXCEL FERRO/INOX/PASSAMÀ 04 SATI,13.73,4.8
PA.I04.SA.140X14,Passamà inox 304 satinat 140x14,M.PRIMERA/TRASPAS EXCEL FERRO/INOX/PASSAMÀ 04 SATI,16.02,4.8
PA.I04.SA.140X15,Passamà inox 304 satinat 140x15,M.PRIMERA/TRASPAS EXCEL FERRO/INOX/PASSAMÀ 04 SATI,17.16,4.8
PA.I04.SA.140X16,Passamà inox 304 satinat 140x16,M.PRIMERA/TRASPAS EXCEL FERRO/INOX/PASSAMÀ 04 SATI,18.13,4.8
PA.I04.SA.140X20,Passamà inox 304 satinat 140x20,M.PRIMERA/TRASPAS EXCEL FERRO/INOX/PASSAMÀ 04 SATI,22.66,4.8
PA.I04.SA.140X25,Passamà inox 304 satinat 140x25,M.PRIMERA/TRASPAS EXCEL FERRO/INOX/PASSAMÀ 04 SATI,28.33,4.8
PA.I04.SA.140X30,Passamà inox 304 satinat 140x30,M.PRIMERA/TRASPAS EXCEL FERRO/INOX/PASSAMÀ 04 SATI,33.99,4.8
PA.I04.SA.150X6,Passamà inox 304 satinat 150x6,M.PRIMERA/TRASPAS EXCEL FERRO/INOX/PASSAMÀ 04 SATI,7.41,4.8
PA.I04.SA.150X8,Passamà inox 304 satinat 150x8,M.PRIMERA/TRASPAS EXCEL FERRO/INOX/PASSAMÀ 04 SATI,9.8,4.8
PA.I04.SA.150X10,Passamà inox 304 satinat 150x10,M.PRIMERA/TRASPAS EXCEL FERRO/INOX/PASSAMÀ 04 SATI,10.4,4.8
PA.I04.SA.150X12,Passamà inox 304 satinat 150x12,M.PRIMERA/TRASPAS EXCEL FERRO/INOX/PASSAMÀ 04 SATI,14.66,4.8
PA.I04.SA.150X14,Passamà inox 304 satinat 150x14,M.PRIMERA/TRASPAS EXCEL FERRO/INOX/PASSAMÀ 04 SATI,17.16,4.8
PA.I04.SA.150X15,Passamà inox 304 satinat 150x15,M.PRIMERA/TRASPAS EXCEL FERRO/INOX/PASSAMÀ 04 SATI,18.41,4.8
PA.I04.SA.150X16,Passamà inox 304 satinat 150x16,M.PRIMERA/TRASPAS EXCEL FERRO/INOX/PASSAMÀ 04 SATI,19.36,4.8
PA.I04.SA.150X20,Passamà inox 304 satinat 150x20,M.PRIMERA/TRASPAS EXCEL FERRO/INOX/PASSAMÀ 04 SATI,24.31,4.8
PA.I04.SA.150X25,Passamà inox 304 satinat 150x25,M.PRIMERA/TRASPAS EXCEL FERRO/INOX/PASSAMÀ 04 SATI,30.28,4.8
PA.I04.SA.150X30,Passamà inox 304 satinat 150x30,M.PRIMERA/TRASPAS EXCEL FERRO/INOX/PASSAMÀ 04 SATI,36.36,4.8
PA.I04.SA.160X8,Passamà inox 304 satinat 160x8,M.PRIMERA/TRASPAS EXCEL FERRO/INOX/PASSAMÀ 04 SATI,10.4,4.8
PA.I04.SA.160X10,Passamà inox 304 satinat 160x10,M.PRIMERA/TRASPAS EXCEL FERRO/INOX/PASSAMÀ 04 SATI,13.1,4.8
PA.I04.SA.160X12,Passamà inox 304 satinat 160x12,M.PRIMERA/TRASPAS EXCEL FERRO/INOX/PASSAMÀ 04 SATI,15.7,4.8
PA.I04.SA.160X14,Passamà inox 304 satinat 160x14,M.PRIMERA/TRASPAS EXCEL FERRO/INOX/PASSAMÀ 04 SATI,18.3,4.8
PA.I04.SA.160X15,Passamà inox 304 satinat 160x15,M.PRIMERA/TRASPAS EXCEL FERRO/INOX/PASSAMÀ 04 SATI,19.03,4.8
PA.I04.SA.160X16,Passamà inox 304 satinat 160x16,M.PRIMERA/TRASPAS EXCEL FERRO/INOX/PASSAMÀ 04 SATI,20.7,4.8
PA.I04.SA.160X20,Passamà inox 304 satinat 160x20,M.PRIMERA/TRASPAS EXCEL FERRO/INOX/PASSAMÀ 04 SATI,25.85,4.8
PA.I04.SA.180X8,Passamà inox 304 satinat 180x8,M.PRIMERA/TRASPAS EXCEL FERRO/INOX/PASSAMÀ 04 SATI,11.75,4.8
PA.I04.SA.180X10,Passamà inox 304 satinat 180x10,M.PRIMERA/TRASPAS EXCEL FERRO/INOX/PASSAMÀ 04 SATI,14.66,4.8
PA.I04.SA.180X12,Passamà inox 304 satinat 180x12,M.PRIMERA/TRASPAS EXCEL FERRO/INOX/PASSAMÀ 04 SATI,17.68,4.8
PA.I04.SA.180X14,Passamà inox 304 satinat 180x14,M.PRIMERA/TRASPAS EXCEL FERRO/INOX/PASSAMÀ 04 SATI,20.59,4.8
PA.I04.SA.180X15,Passamà inox 304 satinat 180x15,M.PRIMERA/TRASPAS EXCEL FERRO/INOX/PASSAMÀ 04 SATI,22.05,4.8
PA.I04.SA.180X16,Passamà inox 304 satinat 180x16,M.PRIMERA/TRASPAS EXCEL FERRO/INOX/PASSAMÀ 04 SATI,23.28,4.8
PA.I04.SA.180X20,Passamà inox 304 satinat 180x20,M.PRIMERA/TRASPAS EXCEL FERRO/INOX/PASSAMÀ 04 SATI,29.15,4.8
PA.I04.SA.200X8,Passamà inox 304 satinat 200x8,M.PRIMERA/TRASPAS EXCEL FERRO/INOX/PASSAMÀ 04 SATI,13.06,4.8
PA.I04.SA.200X10,Passamà inox 304 satinat 200x10,M.PRIMERA/TRASPAS EXCEL FERRO/INOX/PASSAMÀ 04 SATI,16.33,4.8
PA.I04.SA.200X12,Passamà inox 304 satinat 200x12,M.PRIMERA/TRASPAS EXCEL FERRO/INOX/PASSAMÀ 04 SATI,19.59,4.8
PA.I04.SA.200X14,Passamà inox 304 satinat 200x14,M.PRIMERA/TRASPAS EXCEL FERRO/INOX/PASSAMÀ 04 SATI,22.86,4.8
PA.I04.SA.200X15,Passamà inox 304 satinat 200x15,M.PRIMERA/TRASPAS EXCEL FERRO/INOX/PASSAMÀ 04 SATI,24.49,4.8
PA.I04.SA.200X16,Passamà inox 304 satinat 200x16,M.PRIMERA/TRASPAS EXCEL FERRO/INOX/PASSAMÀ 04 SATI,25.87,4.8
PA.I04.SA.200X18,Passamà inox 304 satinat 200x18,M.PRIMERA/TRASPAS EXCEL FERRO/INOX/PASSAMÀ 04 SATI,29.11,4.8
PA.I04.SA.200X20,Passamà inox 304 satinat 200x20,M.PRIMERA/TRASPAS EXCEL FERRO/INOX/PASSAMÀ 04 SATI,32.34,4.8
PA.I04.SA.200X25,Passamà inox 304 satinat 200x25,M.PRIMERA/TRASPAS EXCEL FERRO/INOX/PASSAMÀ 04 SATI,40.43,4.8
PA.I04.SA.200X30,Passamà inox 304 satinat 200x30,M.PRIMERA/TRASPAS EXCEL FERRO/INOX/PASSAMÀ 04 SATI,48.51,4.8
PA.I04.SA.200X40,Passamà inox 304 satinat 200x40,M.PRIMERA/TRASPAS EXCEL FERRO/INOX/PASSAMÀ 04 SATI,64.68,4.8
PA.I04.SA.250X10,Passamà inox 304 satinat 250x10,M.PRIMERA/TRASPAS EXCEL FERRO/INOX/PASSAMÀ 04 SATI,19.83,4.8
PA.I04.SA.250X12,Passamà inox 304 satinat 250x12,M.PRIMERA/TRASPAS EXCEL FERRO/INOX/PASSAMÀ 04 SATI,24.26,4.8
PA.I04.SA.250X15,Passamà inox 304 satinat 250x15,M.PRIMERA/TRASPAS EXCEL FERRO/INOX/PASSAMÀ 04 SATI,30.32,4.8
PA.I04.SA.300X10,Passamà inox 304 satinat 300x10,M.PRIMERA/TRASPAS EXCEL FERRO/INOX/PASSAMÀ 04 SATI,24.26,4.8
PA.I04.SA.300X12,Passamà inox 304 satinat 300x12,M.PRIMERA/TRASPAS EXCEL FERRO/INOX/PASSAMÀ 04 SATI,29.11,4.8
PA.I04.SA.300X15,Passamà inox 304 satinat 300x15,M.PRIMERA/TRASPAS EXCEL FERRO/INOX/PASSAMÀ 04 SATI,36.38,4.8
PA.I04.SA.300X20,Passamà inox 304 satinat 300x20,M.PRIMERA/TRASPAS EXCEL FERRO/INOX/PASSAMÀ 04 SATI,48.51,4.8
PA.I04.SA.400X12,Passamà inox 304 satinat 400x12,M.PRIMERA/TRASPAS EXCEL FERRO/INOX/PASSAMÀ 04 SATI,39.08,4.8
PA.I04.SA.400X15,Passamà inox 304 satinat 400x15,M.PRIMERA/TRASPAS EXCEL FERRO/INOX/PASSAMÀ 04 SATI,48.82,4.8
PA.I04.SA.400X20,Passamà inox 304 satinat 400x20,M.PRIMERA/TRASPAS EXCEL FERRO/INOX/PASSAMÀ 04 SATI,65.1,4.8
PA.I04.BRI.12X3,Passamà inox 304 brillant 12x3,M.PRIMERA/TRASPAS EXCEL FERRO/INOX/PASSAMÀ 04 BRILL,0.3,4.9
PA.I04.BRI.14X3,Passamà inox 304 brillant 14x3,M.PRIMERA/TRASPAS EXCEL FERRO/INOX/PASSAMÀ 04 BRILL,0.35,4.9
PA.I04.BRI.14X4,Passamà inox 304 brillant 14x4,M.PRIMERA/TRASPAS EXCEL FERRO/INOX/PASSAMÀ 04 BRILL,0.46,4.9
PA.I04.BRI.14X5,Passamà inox 304 brillant 14x5,M.PRIMERA/TRASPAS EXCEL FERRO/INOX/PASSAMÀ 04 BRILL,0.58,4.9
PA.I04.BRI.14X6,Passamà inox 304 brillant 14x6,M.PRIMERA/TRASPAS EXCEL FERRO/INOX/PASSAMÀ 04 BRILL,0.69,4.9
PA.I04.BRI.16X3,Passamà inox 304 brillant 16x3,M.PRIMERA/TRASPAS EXCEL FERRO/INOX/PASSAMÀ 04 BRILL,0.4,4.9
PA.I04.BRI.16X4,Passamà inox 304 brillant 16x4,M.PRIMERA/TRASPAS EXCEL FERRO/INOX/PASSAMÀ 04 BRILL,0.53,4.9
PA.I04.BRI.16X5,Passamà inox 304 brillant 16x5,M.PRIMERA/TRASPAS EXCEL FERRO/INOX/PASSAMÀ 04 BRILL,0.66,4.9
PA.I04.BRI.16X6,Passamà inox 304 brillant 16x6,M.PRIMERA/TRASPAS EXCEL FERRO/INOX/PASSAMÀ 04 BRILL,0.79,4.9
PA.I04.BRI.20X3,Passamà inox 304 brillant 20x3,M.PRIMERA/TRASPAS EXCEL FERRO/INOX/PASSAMÀ 04 BRILL,0.49,4.9
PA.I04.BRI.20X4,Passamà inox 304 brillant 20x4,M.PRIMERA/TRASPAS EXCEL FERRO/INOX/PASSAMÀ 04 BRILL,0.66,4.9
PA.I04.BRI.20X5,Passamà inox 304 brillant 20x5,M.PRIMERA/TRASPAS EXCEL FERRO/INOX/PASSAMÀ 04 BRILL,0.82,4.9
PA.I04.BRI.20X6,Passamà inox 304 brillant 20x6,M.PRIMERA/TRASPAS EXCEL FERRO/INOX/PASSAMÀ 04 BRILL,0.99,4.9
PA.I04.BRI.20X7,Passamà inox 304 brillant 20x7,M.PRIMERA/TRASPAS EXCEL FERRO/INOX/PASSAMÀ 04 BRILL,1.14,4.9
PA.I04.BRI.20X8,Passamà inox 304 brillant 20x8,M.PRIMERA/TRASPAS EXCEL FERRO/INOX/PASSAMÀ 04 BRILL,1.31,4.9
PA.I04.BRI.20X10,Passamà inox 304 brillant 20x10,M.PRIMERA/TRASPAS EXCEL FERRO/INOX/PASSAMÀ 04 BRILL,1.63,4.9
PA.I04.BRI.25X3,Passamà inox 304 brillant 25x3,M.PRIMERA/TRASPAS EXCEL FERRO/INOX/PASSAMÀ 04 BRILL,0.62,4.9
PA.I04.BRI.25X4,Passamà inox 304 brillant 25x4,M.PRIMERA/TRASPAS EXCEL FERRO/INOX/PASSAMÀ 04 BRILL,0.82,4.9
PA.I04.BRI.25X5,Passamà inox 304 brillant 25x5,M.PRIMERA/TRASPAS EXCEL FERRO/INOX/PASSAMÀ 04 BRILL,1.03,4.9
PA.I04.BRI.25X6,Passamà inox 304 brillant 25x6,M.PRIMERA/TRASPAS EXCEL FERRO/INOX/PASSAMÀ 04 BRILL,1.24,4.9
PA.I04.BRI.25X7,Passamà inox 304 brillant 25x7,M.PRIMERA/TRASPAS EXCEL FERRO/INOX/PASSAMÀ 04 BRILL,1.42,4.9
PA.I04.BRI.25X8,Passamà inox 304 brillant 25x8,M.PRIMERA/TRASPAS EXCEL FERRO/INOX/PASSAMÀ 04 BRILL,1.63,4.9
